source,target,weight
Bobbie Mcdonald,Fidel Jolly,0.13747793
Louis Evans,Alejandro Perez,0.27750885
Marion Baker,Mona Todd,0.14831895
Ervin Mccormick,Natalie Gonzalez,0.23157251
Samuel Thompson,Katrice Strunk,0.5304799
Anne Nash,Darla Huff,0.56537056
Kathleen Coleman,Cynthia Roberts,0.120056115
Ashley Mitchell,Stephanie Ball,0.6245827
Steve Roberts,Cynthia Miller,0.2871693
Sandra Thomas,Leona Schneider,0.29976922
Ronald Carter,Maxine Cross,0.538164
Wilbur Blair,Marlyn Blount,0.30760273
Peter Sanders,Mandie Cecil,0.4684827
Ida Patterson,Charissa Mcgowan,0.2560332
Alma Hernandez,Reta Hawley,0.50254965
Jacqueline Johnson,Elaine Thompson,0.4317656
Paulette Bridges,Andre Wilbanks,0.33624986
Patrick Parker,Louise Mathis,0.3705317
William Bennett,Victoria Morales,0.24969503
Judy Clark,Stanley Porter,0.44708678
Matthew Roberts,Octavio Mclendon,0.49830982
Isabelle Roper,Dania Metzler,0.20154858
Margaret Griffin,Darla Huff,0.69693756
Elizabeth Baker,Lauren Fleming,0.21126819
Marilyn Henderson,Drew Poole,0.3807674
Margie Nguyen,Christal Means,0.5562921
Denise Armstrong,Renae Darling,0.29576257
Ethel Long,Briana Willey,0.17118642
Linda Martinez,Tabitha Mendez,0.29463625
Shawn Harris,Lula Sherman,0.54461414
Rhonda Curry,Alyce Nagle,0.37676144
Keith Williams,Billie Blake,0.5640919
David Richardson,Chase Kitchens,0.290848
Irene Scott,Denice Bernard,0.58013886
Mary Williams,Wilbert Paul,0.24694437
Sean Evans,Lanny Gallegos,0.2649868
Theresa Evans,Mary Martin,0.38829055
Carl Aguilar,Annemarie Villa,0.34207514
Martin Bates,Audra Avila,0.59396976
Jesse Anderson,Harold Cunningham,0.5527609
Raymond Martinez,Suzanne Byrd,0.42067066
Johnnie Hale,Fermin Jacob,0.3605626
Benjamin Kelly,Beatrice Francis,0.47092602
Bruce Campbell,Cody Larson,0.19986245
Theodore Jones,Della Fox,0.15965724
Tina Murphy,Christopher Saunders,0.22304365
Willie Hernandez,Naomi Mclaughlin,0.38042477
Tinisha Russ,Joetta Allred,0.32061952
Russell Baker,Andrew Reed,0.41747376
Leah Mcbride,Judith Romero,0.35228795
Doris Turner,Gayle Frazier,0.5435416
Albert Lewis,Penny Frank,0.28958595
Gerard Clark,Joyce Malone,0.3883531
Cody Larson,Stephanie Ball,0.4228647
Sandra Sanchez,Al Bailey,0.43743894
Whitney Simon,Herman Vasquez,0.23230049
Ralph Bailey,Valerie Lopez,0.54186624
Ernestine Williamson,Dane Jeffrey,0.25162598
Eric Adams,Peter Sanders,0.35884532
Victor Campbell,Delia Townsend,0.29048145
Jean Walker,Lee Moss,0.47754237
Brenda Davis,Muriel Hicks,0.37976384
Diane Allen,Jaime Massey,0.18619663
Ruth Morgan,Warren Bridges,0.30138597
Martin Collins,Fallon Lockett,0.34816492
Phyllis Hernandez,Clarence Diaz,0.11022005
Gary Ortiz,Mercedes Simon,0.40168294
Steven Jenkins,Kari Garza,0.48148486
Fred Mitchell,Caprice Lemmon,0.20766109
Joshua Stewart,Ebony Hunt,0.29420486
Tina Gonzalez,Violet Valdez,0.593681
Caleb Murphy,Yolanda Dean,0.2923419
Stanley Porter,Noe Olsen,0.16142038
Matthew Price,Crystal Briggs,0.4606652
Fred Mitchell,Ada Rios,0.27727804
Kathy Potter,Brandi Lowe,0.20376405
Evalyn Drew,Rema Tanner,0.19950888
Alfredo Turner,Ebony Hunt,0.23497581
Donna Cox,Brandon Smith,0.33470201
Ethel Douglas,Toni Spencer,0.44876942
Lisa Ramirez,Silvia Carroll,0.1981369
Tina Moore,Raymond Gonzales,0.31908903
Betty Hughes,Jesse Anderson,0.33321804
Paulette Bridges,Ernestine Wright,0.29202092
Lana Mack,Evalyn Drew,0.27686954
Irene Scott,Tambra Daugherty,0.6476943
Willie Schneider,Reed Galvez,0.3444415
Gloria Jones,Bettyann Maples,0.2594649
Ignacio Larson,Britt Poirier,0.32533666
Alicia Barber,Fredia Banda,0.5913931
Marty Rivera,Ethel Long,0.45207688
Guadalupe Santos,Jeanelle Dickson,0.46749166
Amanda Phillips,June Hawkins,0.29605395
Gregory Wright,Theodore Jones,0.53583
Dorothy Watson,Ernest Collins,0.26125598
Jaime Massey,Miriam Dixon,0.4710814
Bobbie Mcdonald,Rebecca Ruiz,0.14502391
Judy Clark,Virginia Gray,0.28241462
Marie Collins,Irma Gregory,0.2548784
Bessie Welch,Karri Wilhelm,0.4962972
Steve Powell,Benny Terry,0.26427317
Randal Hudson,Lisa Ramirez,0.28960133
Wayne Watson,Jacob Lopez,0.38524136
Penny Frank,Billie Blake,0.3721385
Lana Rhodes,Cleopatra Collazo,0.55327606
Marta Dennis,Margene Conyers,0.42789814
Andrew Flores,Jasmine Hogan,0.35665545
Adrian Phillips,Courtney Gomez,0.18726769
Dorothy Bell,Dorothy Guerrero,0.7254004
Kevin Morgan,Brenda Phillips,0.28960145
Charles Martinez,Jack Hughes,0.1147408
Roger Taylor,Donald Massey,0.3920709
Hugo Torres,Gwyn Meade,0.33321834
Stephen Lee,Flora Huff,0.0890763
Mary Martin,Sandra Moran,0.19615015
Kenneth Ross,Brandy Harmon,0.5869765
Willie Hernandez,Leona Schneider,0.44456062
Earnest Joseph,Suzanne Simon,0.4732742
Shemeka Folse,Crista Vickers,0.41260633
Julie Henderson,Lavona Linares,0.4426827
Richard Stewart,Alfredo Turner,0.3848241
Philip Torres,Milton Steele,0.21623895
Lionel Vaughn,Jessica Kim,0.46481237
Marie Young,Yolanda Elliott,0.25417176
Loria Scoggins,Ozella Mcbee,0.5406822
Linda Murphy,Melinda Knight,0.49092862
Leigh Daniel,Piedad Southerland,0.29205617
Matthew Roberts,Carla Arnold,0.4988055
Jacqueline Johnson,Kathy Diaz,0.24229178
Tina Martin,Agnes Shelton,0.4168217
Dorothy Bell,Angelina Todd,0.22195175
Sandra Sanchez,Benjamin Sanchez,0.31605643
Marilyn Alexander,Raisa Marvin,0.2569021
Al Bailey,Korey Shumate,0.28478548
Eric Adams,Duane Hamilton,0.4212416
Shawn Harris,Martin Johnson,0.56205237
Nancy Morris,Gerardo Terry,0.325098
Martin Bates,Russell James,0.4662132
Cynthia Roberts,Maggie Lane,0.66912544
Douglas Reyes,Theodore Jones,0.2730199
Steven Coleman,Bonnie Parsons,0.4177554
Claudia Shaw,Oneida Arias,0.28162825
Lillian Rogers,Lionel Vaughn,0.47619686
Alonzo Garner,Jose Peterson,0.4908314
Donna Powell,Joshua Jackson,0.2231647
Keith Dean,Ted Lyons,0.4776024
Rebecca Jenkins,Sue Rodriquez,0.34146553
Phillip Russell,Colleen Schneider,0.4290522
Janis Ray,Lana Mack,0.66834456
Wallace Griffin,Joannie Jernigan,0.46464458
Lori Anderson,Andrew Reed,0.2729075
Brenda Davis,Elizabeth Thomas,0.5021552
Jesse Buchanan,Narcisa Clarkson,0.5036486
Rachel Barnes,Tomoko Kimble,0.35923323
Pete Perez,Edgar Hodges,0.44681618
Lori Parker,Maria Frazier,0.42035457
Benjamin Sanchez,Ji Leach,0.6378433
Sean White,Silvia Garner,0.38292527
Gerard Clark,Bud Menard,0.19979084
Ronald Gregory,Xochitl Runyon,0.46634713
Lois Smith,Howard Barnes,0.4053661
Ann Johnson,Doyle Morales,0.32619628
Jody Arnold,Kelley Tate,0.14247626
Janie Anderson,Amelia Peters,0.4613776
Neil Wong,Robert Blackburn,0.39921805
Dennis Lopez,Mandy Lawrence,0.5097939
Margarita Weber,Amado Tirado,0.17855752
Garry Glover,Mae Francis,0.5750842
Caprice Lemmon,Alane Bartels,0.4046742
Percy Pierce,Diana Cruz,0.4241791
Sandra Brown,Briana Willey,0.18483266
Dorothy Carter,Ebony Hunt,0.43111685
Sara Griffin,Kristin Sanders,0.5481973
Sarah Mitchell,Cynthia Singleton,0.24290603
Jeffrey Butler,Agnes Shelton,0.54837316
Walter Flores,Geneva Matthews,0.2935269
Alexis Vargas,Tamisha Nunes,0.47334412
Meghan Ortega,Marion Palmer,0.20810384
Nedra Moseley,Dane Jeffrey,0.40796098
Ignacio Larson,Pat Marshall,0.30210674
Britta Shannon,Joannie Jernigan,0.2211549
Louise Butler,Phillip White,0.084146746
Johnnie Hale,Brandy Wade,0.4555451
Yolanda Dean,Garry Norton,0.40100238
Eric Adams,Kevin Long,0.44665185
Johnathan Simpson,Angela Armstrong,0.44801047
Larisa Kovach,Nolan Larkin,0.21026614
Arthur Turner,Joe White,0.35839534
Lori King,Virginia Patterson,0.4378635
Anne Alexander,Nolan Larkin,0.36641318
Sean Griffin,Genia Keaton,0.44003054
Nora Reid,Myrtie Waldron,0.5819066
Wanda Phillips,Emery Lunsford,0.38847312
Bruce Morris,Janice Reed,0.32978323
Felipe Wong,Karl Quinn,0.35818997
Vivien Olivo,Vina Carlos,0.19159779
Carrie Figueroa,Adell Lilly,0.34075868
Ralph Wright,Kimberly Washington,0.28478828
Luke Sharp,Tamara Perkins,0.17121094
Raymond Swanson,Henrietta Brown,0.32634285
Doris Martinez,Carole Palmer,0.1184633
Deja Marcum,Erich Goldman,0.281995
Jack Martin,Stephanie Walker,0.31002113
Sheri Morales,Al Bailey,0.49728122
Pat Marshall,Charlotte Baldwin,0.42836878
Edward Harris,Michelle Edwards,0.6831397
Louise Hall,Celsa Getz,0.36607182
Rebecca Howard,Ryan Miller,0.16261548
Joseph Bennett,Kerrie Croft,0.41878334
Kelly Klein,Bridget Carpenter,0.24227935
Ruth Alexander,Ellie Lebron,0.5590607
Joseph Perez,Tina Gonzalez,0.25405696
Karla Wong,Fallon Lockett,0.15445393
Timothy Lee,Marguerite Neal,0.45236322
Joseph Perez,Joya Freedman,0.47138193
Ronald Murphy,Gertrude Fisher,0.5018477
Naomi Banks,Lane Fusco,0.31721586
Krystle Hardin,Taina Tubbs,0.6101917
Isaura Lemus,Margene Conyers,0.0856336
Sherri Ruiz,Kristine Schultz,0.4596142
Nicholas Nelson,Jessie Hart,0.21559533
Bonnie Hubbard,Geraldine Colon,0.22299659
Fred Mitchell,Shanta Mcpherson,0.22187427
Tomoko Kimble,Ellie Lebron,0.26641977
Brandon Morton,Sabrina Love,0.26925632
Ana Quinn,Jennie Rios,0.41590926
Sue Rodriquez,Juana Warner,0.21665722
Stephen Gonzales,Christy Dunn,0.2465977
Joshua Peterson,Anderson Cordell,0.38533765
Tina Gonzalez,Brandy Harmon,0.5946917
Jessica Adams,Margaret Frank,0.063802145
Aaron Rogers,Kirsten Hibbard,0.2731425
Howard Young,Janie Anderson,0.4473773
Angela Armstrong,Edith Fields,0.41359112
Gregory Newton,Mika Aranda,0.38722152
Melissa Parker,Julia Allen,0.25700042
Steve Powell,Shirley Olson,0.3609962
Richard Hernandez,Tina Moore,0.28558603
David Garcia,Gretchen Stone,0.3330167
Narcisa Clarkson,Amado Tirado,0.39506713
Anne Jackson,Gerald Griffin,0.22626486
Leah Miller,Normand Conklin,0.2178872
Jessica Miller,Christina Cox,0.30539262
Steven Jenkins,Alberta Wise,0.33328384
Shelley Cortez,Bethany Underwood,0.24824679
Thomas Brooks,Rebeca Lauer,0.33950573
Virginia Holt,Dawn Powell,0.69829834
Eunice Becker,Nicolas Romero,0.2901337
Donald Nelson,Vivian Underwood,0.36095384
Frances Carpenter,Dianne Cooper,0.196529
Craig Gonzalez,Darla Huff,0.32258058
Velma Simon,Edison Boothe,0.3716565
Shari Harper,Billy Fletcher,0.04453204
Elsa Murray,Piedad Southerland,0.5951557
Jennie Howard,Rachell Broussard,0.120978214
Kevin Long,Clarita Coates,0.3375542
Shirley Lane,Muriel Hicks,0.3281949
Joan Long,Duane Hamilton,0.5125225
Rosalie Welch,Natalya Espino,0.32944342
Sara Bailey,Nicolas Roy,0.4340466
Gary Edwards,Vernetta Swann,0.44206402
Douglas Reyes,Molly Chavez,0.40342078
Diana Coleman,Michelle Washington,0.28339097
Sara Barnes,Lila Berry,0.3411578
Guy Nunez,Nickie Laflamme,0.23774818
Gary Cooper,Domingo Wallace,0.5151515
Lori Anderson,Kelly Foster,0.30305457
Jake Ward,Tyisha Maness,0.32502604
Allison Hall,Lynette Baker,0.3833818
Wilbur Blair,Brittany Silva,0.3324799
Andrew Henderson,Retta Echols,0.66352725
Lori King,Lucia Buchanan,0.4207417
Norman Bryant,Almeda Pfeifer,0.57794505
Lisa Thomas,Jacob Ramirez,0.33421686
Joshua Alexander,Sharda Zamora,0.35526967
Billy Collins,Jessica Flores,0.11873362
Lionel Vaughn,Timmy Garner,0.26245582
Walter Flores,Jenna James,0.32271886
Earl Bryant,Alexandra Steele,0.07138472
Janice Anderson,Tilda Harter,0.38535658
Beverly Morgan,Tanna Withrow,0.10207265
Donna Powell,Stephanie Diaz,0.28444916
Edelmira Tillman,Isabelle Roper,0.1457544
Martin Bates,Constance Parks,0.37675515
Philip Torres,Victoria Benson,0.50977045
Melanie Elliott,Taina Tubbs,0.19090253
Donald Massey,Tambra Daugherty,0.51470155
Sean White,Joan Thomas,0.35289228
Molly Johnson,Kerstin Hahn,0.35056472
Jessie Vega,Krystle Hardin,0.540144
Lawrence Anderson,Kenneth Stephens,0.46409896
Ryan Watson,Lorene Casey,0.48617098
Louise Barnes,Joshua Stewart,0.11769607
Marilyn Harris,Dacia Loyd,0.5171721
Angela Wood,Janice Reed,0.29158056
Janet King,Truman Hindman,0.48584482
Sherry Marshall,Charissa Mcgowan,0.2998163
Brian Gonzalez,Angie Hudson,0.63958615
Andrew Washington,Nicole Perry,0.3085538
Joan Long,Lillian Hill,0.49502465
Ann Cook,Raymond Swanson,0.24085847
Nancy Watson,Lori Watkins,0.44220915
Erick Flowers,Cynthia Singleton,0.3824337
Kenneth Tucker,Pat Marshall,0.4586074
Billy Fletcher,Theodore Jones,0.40417293
Ernest Brooks,Brooke Chambers,0.33680373
Wilma Olson,Ella Hammond,0.507545
Ann Johnson,Kellie Willis,0.32568437
Gregory Newton,Benjamin May,0.18752238
Sharon Wilkerson,Hazel Stewart,0.41495404
Linda Martinez,Christy Dunn,0.21533155
Edyth Tomlinson,Minta Moe,0.4200503
Janice Reed,Maureen Curry,0.39765635
Andrea Perez,Ping Curtin,0.40754822
Bonnie Parsons,Carol Lowery,0.29140952
Sandy Foster,Melba Gonzales,0.34061852
Pat Roberson,Grace Luna,0.2182824
Teresa Sullivan,Cleopatra Collazo,0.18776268
Joshua Scott,Natasha Patton,0.57378334
Anne Jackson,Corina Towns,0.38526344
Sharon Bryant,Xochitl Runyon,0.38759598
Clarence Diaz,Christina Cox,0.46634683
Kelly Smith,Michelle Edwards,0.22353244
Brandy Harmon,Becky Gutierrez,0.2350339
Janice Anderson,Muriel Houston,0.43951765
Madaline Weller,Joetta Allred,0.10506474
Jorge Peters,Alexis Vargas,0.4364396
Dean Cross,Margarita Delgado,0.54497343
Douglas Cook,Gerard Clark,0.5607757
Glenda Sutton,Roxanne Rowe,0.35255635
Shawnee Sotelo,Remedios Delagarza,0.050089814
Craig Brooks,Valerie Mendoza,0.32764798
Gregory Ross,Margie Little,0.4510652
Shawn Clark,Brooke Chambers,0.70629835
Wanda Powell,Shonna Beauchamp,0.34033403
Virginia Patterson,Ronald Evans,0.3749056
Kristin Berry,Edelmira Tillman,0.49539307
Joseph Perez,Pauline Kelley,0.55930585
Ellen Bishop,Summer Lachance,0.40126714
John Diaz,Margarita Weber,0.24420843
Robert Cooper,Earnest Joseph,0.5595411
Jeffrey Butler,Emmett Austin,0.16669443
Archie Jensen,Cynthia Singleton,0.4513391
Jerry Davis,Naomi Baker,0.3047173
Annette Ramos,Christina Tate,0.33804542
Irene Perry,Rebeca Lauer,0.4040195
Phyllis Reed,Yolanda Elliott,0.2725512
Sean Griffin,Jenna James,0.38816702
Ronald Gregory,Margarett Armijo,0.7253546
Sherry Marshall,Fannie Peterson,0.4257985
Jerry Davis,Norma Kelley,0.50229955
Marguerite King,Karole Grier,0.4114147
Carlos Jones,Bobbye Crosby,0.5470721
John Diaz,Floy Hood,0.31039423
Natalya Espino,Thanh Regan,0.30545044
Abraham Daniels,Lee Moss,0.31648332
Anne Jackson,Rosie Newton,0.3444313
Ji Leach,Briana Willey,0.33136436
Matthew Higgins,Stephanie Ball,0.40562597
Maria Sanders,Della Fox,0.45726672
Kenneth Tucker,Grace Kim,0.25917712
Domingo Wallace,Ali Bergeron,0.25165507
Jose Walker,Lynelle Ferry,0.4988207
Jasmine Chapman,Sheryl Guzman,0.3233492
Dawn Powell,Karole Grier,0.18006307
Johnny Richardson,Diane Lopez,0.16557166
Hannah Neal,Jamila Abreu,0.2275717
Sarah Mitchell,Lyle Yates,0.36195534
Natalya Espino,Lane Fusco,0.10264435
Elizabeth Thomas,April Evans,0.24286744
Ryan Watson,Angie Hudson,0.59354854
Billy Collins,Adolfo Dewey,0.292359
Edward Torres,Willie Schneider,0.44825968
Mandy Doyle,Erich Goldman,0.1868242
Wally Bankston,Carlos Nadeau,0.2153905
Mandy Lawrence,Amado Tirado,0.32037964
Brandy Harmon,Lashanda Kimmel,0.4180875
Sean Collins,Marty Rivera,0.38018197
Eugene Turner,Miguel Klein,0.120184325
Flora Huff,Elias Silva,0.5957789
Jaime Smith,Deangelo Boykin,0.3097747
Andrew Garcia,Bonita Burleson,0.32800445
Raymond Chapman,Tanisha Conklin,0.53842837
Evelyn Brown,Lowell Burke,0.500216
Stephanie Ball,Mika Aranda,0.07664331
Tammy Moore,Christy Dunn,0.235407
Rebecca Perez,Shelly Gray,0.38109544
Robert Morris,Tova Florence,0.608925
Steve Powell,Consuelo Matheny,0.18611854
Michael Thompson,Lisa Ward,0.37751266
Benny Diaz,Dennis Sandlin,0.5290209
Jack Martin,Ann Ramirez,0.3944449
Benny Terry,Vernetta Swann,0.52015245
Martin Edwards,Demetrius Forbes,0.35038033
Clarence Diaz,Elinor Hayden,0.35288638
Neil Wong,Yuk Hamrick,0.46880016
Eduardo Hammond,Nidia Mccarter,0.40067825
Silvia Mcgee,Minnie Hodges,0.4311652
Nicole Kelly,Weston Belanger,0.5474439
Reginald Phillips,Kyla Keeton,0.5494496
Angelica Howard,Piedad Southerland,0.23417568
Diana Powell,Casey Reeves,0.48484233
Arthur Davis,Joshua Alexander,0.16337949
Carl Ramirez,Ryan Martin,0.8238605
Colleen Wilkerson,Ellen Huff,0.5117835
Jason Wilson,Rebeca Lauer,0.24608317
Joan Long,Bobby Sanchez,0.12038363
Nicholas Nelson,Natasha Patton,0.50021815
Suzanne Simon,Charlene Stevens,0.53314596
Kelli Turner,Rosie Newton,0.4143075
Tina Moore,Leigh Daniel,0.40082946
Jennifer Jackson,Lucy Walsh,0.5774897
Anthony Edwards,Bonita Burleson,0.32605237
Chris Rivera,Gladys Larson,0.5734173
Kristine Ross,Bonnie Parsons,0.42338058
Lee Rowe,Jill Greene,0.5438368
Ali Bergeron,Carmel Knutson,0.17766613
Carla Arnold,Vivian Harris,0.43310818
Colleen Wilkerson,Patty Rogers,0.69834846
Cynthia Miller,Tasha Knight,0.3576176
Cassandra Sherman,Jaime Smith,0.40542957
Keith Simmons,Alison Craig,0.19877103
Marion Palmer,Rosie Newton,0.07559074
Ora Bass,Remedios Delagarza,0.59735507
Aaron Rogers,Bennie Phelps,0.401302
Richard Stewart,Michael Hall,0.3623429
Helen Figueroa,Carrie Saunders,0.12013491
Virginia Gray,Deandre Ferris,0.42318216
Sean Collins,Jack Bell,0.40526184
Steven Thomas,Florance Trice,0.38600445
Annette Ramos,Theodore Jones,0.21978599
Bonnie Hubbard,Cecelia Cole,0.4654865
Aleshia Barham,Nidia Mccarter,0.28746313
Ralph Long,Milton Steele,0.72182184
Alonzo Garner,Cora Gomez,0.49435136
Joanne Fitzgerald,Ronald Sharp,0.42810753
Nichole Watson,Karma Marcus,0.17917937
Ruth Morgan,Faith Carter,0.43461838
Wayne Walker,Mallory Schubert,0.3775247
Janice Anderson,Wilbert Paul,0.43395016
Jean Walker,Nickie Laflamme,0.28083843
Bridget Carpenter,Lanny Gallegos,0.18237314
Emma Poole,Melody Yates,0.33475542
Frances Lewis,Gwendolyn Schultz,0.37144572
Sabrina Love,Larisa Kovach,0.28195554
Kellie Willis,Naomi Mclaughlin,0.19460106
Ralph Bailey,Rosie Newton,0.24161813
Ann Ramirez,Lindsay Lyons,0.30874014
Ruth Morgan,Margarita Delgado,0.47691265
Marilyn Alexander,Guy Nunez,0.27335358
Aaron Rogers,Alejandro Reid,0.2848644
Jaime Massey,Jennie Howard,0.5042273
Phyllis Reed,Toni Simon,0.33947098
Kevin Howard,Maudie Beaudoin,0.629334
Ruby Lopez,Olive Estrada,0.5702271
Phillip Wood,Nichole Watson,0.3560796
Jackie Horton,Ann George,0.47217086
Matthew Smith,Allison Hall,0.30042443
Brenda Davis,Domingo Wallace,0.28821474
Dorothy Carter,Tanya Ortiz,0.24183008
Joseph Perez,Myra Mcdaniel,0.55177736
Charles Hill,Roxanne Vaughn,0.7020255
Shawn Harris,Miriam Dixon,0.39363837
Al Bailey,Henrietta Brown,0.33422023
Angela Garcia,Glenda Sutton,0.255334
Susan Ramirez,Maxine Cross,0.48375872
Brian Watson,Wanda Phillips,0.47034624
Garrett Myers,Robert Blackburn,0.5332409
Keith Dean,Tasha Owens,0.5220387
Carole Palmer,Sheryl Guzman,0.15296796
Phillip Wood,Bernice Jefferson,0.37812036
Janice Anderson,Neil Wong,0.44371495
Kathleen Coleman,Bonnie Gray,0.100267865
Christine Howard,Lela Sutton,0.5524431
Wilbur Blair,Hsiu Alcorn,0.42706993
Joshua Jackson,Kim Marsh,0.3393279
Ruth Alexander,Patrick White,0.23550779
Shelley Cortez,Joannie Jernigan,0.4214324
Rachel Ward,Donald Young,0.2652759
Jerry Hall,Hattie May,0.47307244
Mercedes Simon,Margarett Armijo,0.37621686
Joe Alexander,Lynette Baker,0.373705
Brian Hughes,Bunny Barrera,0.252527
Paula Long,Tommie Fields,0.20288584
Candace Harvey,Desiree Robbins,0.42656055
Jesse Buchanan,Vincent Francis,0.30278888
David Richardson,Latoya Erickson,0.46599004
Vera Sanchez,Jennie Rios,0.20051783
Meg Cable,Oneida Arias,0.47461346
Jesse Buchanan,Dennis Sandlin,0.5926021
Allison Jennings,Garry Norton,0.23838699
Margie Rodriguez,Leah Mcbride,0.3650773
Molly Murray,Seth Daniels,0.39892957
Jerry Hall,Naomi Mclaughlin,0.61509943
Shawn Foster,Andrew Reed,0.38826174
Jill Mann,Remedios Delagarza,0.250896
Jerry Moore,Kirsten Hibbard,0.27992687
Brian Hughes,Ji Leach,0.34229922
Karla Schmidt,Sharon Wilkerson,0.33296078
Suzanne Byrd,Adena Mobley,0.26695478
Kimberly Bailey,Sachiko Holiday,0.30775058
Claire Hardy,Natashia Glynn,0.36973685
Silvia Mcgee,Courtney Gomez,0.3283276
Sara Bailey,Emma Poole,0.2962755
Brenda Gonzalez,Isa Hager,0.50259554
Kathrin Himes,Callie Mcreynolds,0.15154293
Martha Kelly,Lizzette Sherwood,0.42939922
Chris Rivera,Michelle Washington,0.7007602
Holly Hunt,Carolynn Stacey,0.4299346
Jason Gray,Bridget Carpenter,0.29612845
Thomas Ramirez,Kristine Ross,0.47132096
Anne Jackson,Ji Leach,0.3517876
Stacey Richards,Valerie Sparks,0.4042094
Whitney Simon,Kathrin Himes,0.29953185
Darrell Russell,Tina Moore,0.3785052
Kimberly Bailey,Rebecca Howard,0.08966515
Raisa Marvin,Krystle Hardin,0.5012201
Diana Roberts,Anne Nash,0.19147986
Teresa Conner,Clementine Wendt,0.31694803
Joshua Peterson,Marco Warner,0.24156973
Katherine Moore,Kevin Lee,0.4403917
Phillip White,Albert Cox,0.47910944
Nancy Morris,Patrick White,0.34811333
Mildred Allen,Charissa Mcgowan,0.7303914
Rogelio Gibbs,Maggie Lane,0.38968295
Eloise Miles,Andre Wilbanks,0.404197
Diana Roberts,Johnathan Simpson,0.2400817
Lila Berry,Merrill Littlefield,0.37790826
Earl Bryant,Linda Washington,0.22440985
John Diaz,Clifford Porter,0.51033247
Johnathan Simpson,Vera Sanchez,0.4559953
Henrietta Brown,Paige Hopson,0.20821884
Melanie Elliott,Rachael Riley,0.34752095
Martin Johnson,Tina Gross,0.67058754
Lizzette Sherwood,Andre Wilbanks,0.1619972
Everett James,Maria Frazier,0.523307
Pauline Tate,Thelma Bowman,0.39339513
Bruce Morris,Wayne Walker,0.07069785
Kathy Reed,Diane Ward,0.27029863
Seth Webb,Andrea Mccarthy,0.68474776
Valerie Dawson,Melanie Elliott,0.643333
Drew Poole,Shelia Santos,0.116746224
Seth Webb,Jill Greene,0.7974239
Gregory Perry,Mae Francis,0.20412987
Esther Mcbride,Shelia Santos,0.54192764
Jasmine Chapman,Judie Meacham,0.35415992
Lamar Strickland,Emma Poole,0.30076167
Wayne Watson,Glenda Myers,0.3550214
Vincent Caldwell,Joseph Phelps,0.30354723
Sophie Reese,Angie Ross,0.57115275
Anthony Edwards,Lynette Terry,0.16350234
David James,Steven Jenkins,0.21913895
Lana Rhodes,Jennie Terry,0.48384234
Ida Patterson,Rema Tanner,0.31354964
Sheldon Curry,Edelmira Tillman,0.4581348
Albert Peterson,Fred Hill,0.2922793
Bruce Morris,Luis Tucker,0.17263737
Raymond Long,Joan Vasquez,0.71454513
Kevin Pratt,Ella Hammond,0.3237186
Marilyn Alexander,Tilda Harter,0.37301812
Kimberly Bailey,Earnest Joseph,0.31157815
Ralph Cook,Tanika South,0.41594318
Patsy Fowler,Scottie Hamel,0.16969422
Crystal Briggs,Wally Bankston,0.45632282
Mark Gonzales,Agnes Thomas,0.27276573
Darin Garrett,Faye Norman,0.38157794
Eric Adams,Jasmine Hogan,0.5638466
Jesse Anderson,Lavona Linares,0.3399784
Louise Barnes,Juan Santos,0.3495094
Tammy Robinson,Tanya Ortiz,0.427815
Cecilia Washington,Vivian Underwood,0.26643482
Gustavo Gibson,Melba Long,0.36397696
Molly Johnson,Evelyne Rapp,0.39766708
Jeanie Trout,Frank Michael,0.30000982
Janie Anderson,Kate Sharp,0.35754275
Denise Montgomery,Willie Taylor,0.3253085
Rachel Barnes,Steven Williams,0.26884863
Alan Green,Tami Hamilton,0.1599639
Judy Stewart,Allison Patrick,0.50549775
Ashley Mitchell,Melinda Knight,0.4671707
Irene Perry,Ernest Brooks,0.3706081
Eileen Swanson,Margarett Armijo,0.1444144
Sandra James,Angie Hudson,0.49753955
Phyllis Torres,Marylee Rosa,0.23183423
Angela Garcia,Shonna Beauchamp,0.3212285
Garry Glover,Paulette Bridges,0.30039746
Dorothy Watson,Jeffery Robbins,0.35371324
Bruce Flores,Margarett Armijo,0.29824165
Sandra Brown,Natalya Espino,0.23681292
Diana Powell,Leticia Mitchell,0.48732087
Charles Martinez,Deangelo Boykin,0.2397385
Steven Williams,Wanda Tucker,0.13874951
Clifton Boone,Essie Bowers,0.27782977
Emmett Alvarez,Jennifer Watkins,0.4487839
Tina Martin,Scott Moore,0.39934626
Richard Stewart,Roxanne Rowe,0.3180336
Susan Ramirez,Dana Rhodes,0.23244777
Sarah Kelly,June Hawkins,0.4679223
Carol Carter,Wanda Williams,0.2073577
Nancy Lloyd,Alexandra Richardson,0.3427187
Sharon Bryant,Micah Fay,0.43706742
Lawrence Anderson,Clayton Freeman,0.38851103
Michelle King,Ollie Ball,0.3840046
Kenneth Cox,Anne Nash,0.3652222
Kathy Barnes,Ann Ramirez,0.22986189
Gloria Jones,Stacey Richards,0.3560235
Dianne Cooper,Frank Michael,0.18454146
Joe Alexander,Calvin Copeland,0.44992414
Rebecca Howard,Pete Perez,0.51365864
Jo Cunningham,Ester Duvall,0.2752896
Tommy Holland,Renae Darling,0.5164944
Craig Gonzalez,Taina Tubbs,0.4623879
