source,target,weight
Bobbie Mcdonald,Fidel Jolly,0.177745
Louis Evans,Alejandro Perez,0.34529042
Marion Baker,Mona Todd,0.44058496
Ervin Mccormick,Natalie Gonzalez,0.2546596
Samuel Thompson,Katrice Strunk,0.5210201
Anne Nash,Darla Huff,0.5554637
Kathleen Coleman,Cynthia Roberts,0.24684246
Ashley Mitchell,Stephanie Ball,0.6646482
Steve Roberts,Cynthia Miller,0.60018986
Sandra Thomas,Leona Schneider,0.30200702
Ronald Carter,Maxine Cross,0.44068372
Wilbur Blair,Marlyn Blount,0.38018572
Peter Sanders,Mandie Cecil,0.65956926
Ida Patterson,Charissa Mcgowan,0.4152509
Alma Hernandez,Reta Hawley,0.58028215
Jacqueline Johnson,Elaine Thompson,0.41760457
Paulette Bridges,Andre Wilbanks,0.40495574
Patrick Parker,Louise Mathis,0.27497607
William Bennett,Victoria Morales,0.0834481
Judy Clark,Stanley Porter,0.34450036
Matthew Roberts,Octavio Mclendon,0.4481743
Isabelle Roper,Dania Metzler,0.31276196
Margaret Griffin,Darla Huff,0.9062281
Elizabeth Baker,Lauren Fleming,0.25705934
Marilyn Henderson,Drew Poole,0.42480046
Margie Nguyen,Christal Means,0.65776724
Denise Armstrong,Renae Darling,0.31097788
Ethel Long,Briana Willey,0.35414547
Linda Martinez,Tabitha Mendez,0.38028455
Shawn Harris,Lula Sherman,0.6509708
Rhonda Curry,Alyce Nagle,0.46922612
Keith Williams,Billie Blake,0.6520333
David Richardson,Chase Kitchens,0.25672597
Irene Scott,Denice Bernard,0.32711947
Mary Williams,Wilbert Paul,0.4076603
Sean Evans,Lanny Gallegos,0.5360849
Theresa Evans,Mary Martin,0.27608776
Carl Aguilar,Annemarie Villa,0.34182256
Martin Bates,Audra Avila,0.611821
Jesse Anderson,Harold Cunningham,0.5370987
Raymond Martinez,Suzanne Byrd,0.26165152
Johnnie Hale,Fermin Jacob,0.41115707
Benjamin Kelly,Beatrice Francis,0.23826246
Bruce Campbell,Cody Larson,0.5298214
Theodore Jones,Della Fox,0.4355896
Tina Murphy,Christopher Saunders,0.28833562
Willie Hernandez,Naomi Mclaughlin,0.36744356
Tinisha Russ,Joetta Allred,0.23820199
Russell Baker,Andrew Reed,0.4361952
Leah Mcbride,Judith Romero,0.30039084
Doris Turner,Gayle Frazier,0.6396168
Albert Lewis,Penny Frank,0.5311774
Gerard Clark,Joyce Malone,0.3252042
Cody Larson,Stephanie Ball,0.35841233
Sandra Sanchez,Al Bailey,0.43286657
Whitney Simon,Herman Vasquez,0.36899215
Ralph Bailey,Valerie Lopez,0.40774632
Ernestine Williamson,Dane Jeffrey,0.21875264
Eric Adams,Peter Sanders,0.28793156
Victor Campbell,Delia Townsend,0.28414518
Jean Walker,Lee Moss,0.46600676
Brenda Davis,Muriel Hicks,0.25594962
Diane Allen,Jaime Massey,0.49478954
Ruth Morgan,Warren Bridges,0.33044094
Martin Collins,Fallon Lockett,0.7391192
Phyllis Hernandez,Clarence Diaz,0.23549409
Gary Ortiz,Mercedes Simon,0.55457026
Steven Jenkins,Kari Garza,0.69740784
Fred Mitchell,Caprice Lemmon,0.51760286
Joshua Stewart,Ebony Hunt,0.6010295
Tina Gonzalez,Violet Valdez,0.3726976
Caleb Murphy,Yolanda Dean,0.59025484
Stanley Porter,Noe Olsen,0.36221796
Matthew Price,Crystal Briggs,0.48668587
Fred Mitchell,Ada Rios,0.3581205
Kathy Potter,Brandi Lowe,0.4404521
Evalyn Drew,Rema Tanner,0.29979545
Alfredo Turner,Ebony Hunt,0.3521332
Donna Cox,Brandon Smith,0.24820964
Ethel Douglas,Toni Spencer,0.58933103
Lisa Ramirez,Silvia Carroll,0.072692856
Tina Moore,Raymond Gonzales,0.06464498
Betty Hughes,Jesse Anderson,0.21404539
Paulette Bridges,Ernestine Wright,0.30556428
Lana Mack,Evalyn Drew,0.19064422
Irene Scott,Tambra Daugherty,0.4522701
Willie Schneider,Reed Galvez,0.2799303
Gloria Jones,Bettyann Maples,0.6778723
Ignacio Larson,Britt Poirier,0.4125374
Alicia Barber,Fredia Banda,0.25964242
Marty Rivera,Ethel Long,0.35457873
Guadalupe Santos,Jeanelle Dickson,0.5345613
Amanda Phillips,June Hawkins,0.22058494
Gregory Wright,Theodore Jones,0.5895147
Dorothy Watson,Ernest Collins,0.24006127
Jaime Massey,Miriam Dixon,0.518588
Bobbie Mcdonald,Rebecca Ruiz,0.34705544
Judy Clark,Virginia Gray,0.21753411
Marie Collins,Irma Gregory,0.3828252
Bessie Welch,Karri Wilhelm,0.43558085
Steve Powell,Benny Terry,0.31356
Randal Hudson,Lisa Ramirez,0.24100618
Wayne Watson,Jacob Lopez,0.3136757
Penny Frank,Billie Blake,0.310588
Lana Rhodes,Cleopatra Collazo,0.71187735
Marta Dennis,Margene Conyers,0.5402101
Andrew Flores,Jasmine Hogan,0.5769604
Adrian Phillips,Courtney Gomez,0.14275886
Dorothy Bell,Dorothy Guerrero,0.4855166
Kevin Morgan,Brenda Phillips,0.29042315
Charles Martinez,Jack Hughes,0.1837637
Roger Taylor,Donald Massey,0.7255426
Hugo Torres,Gwyn Meade,0.30496836
Stephen Lee,Flora Huff,0.15809853
Mary Martin,Sandra Moran,0.601654
Kenneth Ross,Brandy Harmon,0.57579553
Willie Hernandez,Leona Schneider,0.23232247
Earnest Joseph,Suzanne Simon,0.62137395
Shemeka Folse,Crista Vickers,0.44813895
Julie Henderson,Lavona Linares,0.5967532
Richard Stewart,Alfredo Turner,0.54340726
Philip Torres,Milton Steele,0.20201083
Lionel Vaughn,Jessica Kim,0.5578579
Marie Young,Yolanda Elliott,0.23715155
Loria Scoggins,Ozella Mcbee,0.41378897
Linda Murphy,Melinda Knight,0.5728678
Leigh Daniel,Piedad Southerland,0.3406027
Matthew Roberts,Carla Arnold,0.308986
Jacqueline Johnson,Kathy Diaz,0.4183035
Tina Martin,Agnes Shelton,0.5124958
Dorothy Bell,Angelina Todd,0.13924989
Sandra Sanchez,Benjamin Sanchez,0.0
Marilyn Alexander,Raisa Marvin,0.33382785
Al Bailey,Korey Shumate,0.21497889
Eric Adams,Duane Hamilton,0.3734669
Shawn Harris,Martin Johnson,0.3076986
Nancy Morris,Gerardo Terry,0.36358577
Martin Bates,Russell James,0.524812
Cynthia Roberts,Maggie Lane,0.652607
Douglas Reyes,Theodore Jones,0.559688
Steven Coleman,Bonnie Parsons,0.709282
Claudia Shaw,Oneida Arias,0.5321289
Lillian Rogers,Lionel Vaughn,0.19536375
Alonzo Garner,Jose Peterson,0.52256143
Donna Powell,Joshua Jackson,0.46154904
Keith Dean,Ted Lyons,0.4153924
Rebecca Jenkins,Sue Rodriquez,0.45128983
Phillip Russell,Colleen Schneider,0.38426483
Janis Ray,Lana Mack,0.42744386
Wallace Griffin,Joannie Jernigan,0.6291488
Lori Anderson,Andrew Reed,0.36204714
Brenda Davis,Elizabeth Thomas,0.47584754
Jesse Buchanan,Narcisa Clarkson,0.34062654
Rachel Barnes,Tomoko Kimble,0.447976
Pete Perez,Edgar Hodges,0.47734886
Lori Parker,Maria Frazier,0.77163047
Benjamin Sanchez,Ji Leach,0.46059346
Sean White,Silvia Garner,0.29648387
Gerard Clark,Bud Menard,0.11211391
Ronald Gregory,Xochitl Runyon,0.40027553
Lois Smith,Howard Barnes,0.45887327
Ann Johnson,Doyle Morales,0.25721985
Jody Arnold,Kelley Tate,0.49266148
Janie Anderson,Amelia Peters,0.37834477
Neil Wong,Robert Blackburn,0.4195094
Dennis Lopez,Mandy Lawrence,0.5779005
Margarita Weber,Amado Tirado,0.33092213
Garry Glover,Mae Francis,0.5592474
Caprice Lemmon,Alane Bartels,0.36543912
Percy Pierce,Diana Cruz,0.30935377
Sandra Brown,Briana Willey,0.5658765
Dorothy Carter,Ebony Hunt,0.42293036
Sara Griffin,Kristin Sanders,0.5018527
Sarah Mitchell,Cynthia Singleton,0.3378361
Jeffrey Butler,Agnes Shelton,0.7733871
Walter Flores,Geneva Matthews,0.36288005
Alexis Vargas,Tamisha Nunes,0.43410146
Meghan Ortega,Marion Palmer,0.5065505
Nedra Moseley,Dane Jeffrey,0.37926143
Ignacio Larson,Pat Marshall,0.19466688
Britta Shannon,Joannie Jernigan,0.25004107
Louise Butler,Phillip White,0.15175478
Johnnie Hale,Brandy Wade,0.3947459
Yolanda Dean,Garry Norton,0.3728704
Eric Adams,Kevin Long,0.4193769
Johnathan Simpson,Angela Armstrong,0.4022711
Larisa Kovach,Nolan Larkin,0.3409021
Arthur Turner,Joe White,0.323541
Lori King,Virginia Patterson,0.7454267
Anne Alexander,Nolan Larkin,0.5598011
Sean Griffin,Genia Keaton,0.64139825
Nora Reid,Myrtie Waldron,0.5920776
Wanda Phillips,Emery Lunsford,0.40734702
Bruce Morris,Janice Reed,0.23019461
Felipe Wong,Karl Quinn,0.5976695
Vivien Olivo,Vina Carlos,0.2674439
Carrie Figueroa,Adell Lilly,0.244357
Ralph Wright,Kimberly Washington,0.4604357
Luke Sharp,Tamara Perkins,0.28377295
Raymond Swanson,Henrietta Brown,0.6816932
Doris Martinez,Carole Palmer,0.16501887
Deja Marcum,Erich Goldman,0.5809976
Jack Martin,Stephanie Walker,0.4816994
Sheri Morales,Al Bailey,0.31264955
Pat Marshall,Charlotte Baldwin,0.5261506
Edward Harris,Michelle Edwards,0.76224595
Louise Hall,Celsa Getz,0.39728445
Rebecca Howard,Ryan Miller,0.3952738
Joseph Bennett,Kerrie Croft,0.3430196
Kelly Klein,Bridget Carpenter,0.3333915
Ruth Alexander,Ellie Lebron,0.56130445
Joseph Perez,Tina Gonzalez,0.34509617
Karla Wong,Fallon Lockett,0.12145732
Timothy Lee,Marguerite Neal,0.42455965
Joseph Perez,Joya Freedman,0.5934426
Ronald Murphy,Gertrude Fisher,0.6083525
Naomi Banks,Lane Fusco,0.28286135
Krystle Hardin,Taina Tubbs,0.46672028
Isaura Lemus,Margene Conyers,0.23347093
Sherri Ruiz,Kristine Schultz,0.24110256
Nicholas Nelson,Jessie Hart,0.4800846
Bonnie Hubbard,Geraldine Colon,0.38962668
Fred Mitchell,Shanta Mcpherson,0.49701273
Tomoko Kimble,Ellie Lebron,0.24913634
Brandon Morton,Sabrina Love,0.31769484
Ana Quinn,Jennie Rios,0.31375748
Sue Rodriquez,Juana Warner,0.28510195
Stephen Gonzales,Christy Dunn,0.4555825
Joshua Peterson,Anderson Cordell,0.36384648
Tina Gonzalez,Brandy Harmon,0.4844886
Jessica Adams,Margaret Frank,0.24408732
Aaron Rogers,Kirsten Hibbard,0.6089635
Howard Young,Janie Anderson,0.513258
Angela Armstrong,Edith Fields,0.4214903
Gregory Newton,Mika Aranda,0.43415153
Melissa Parker,Julia Allen,0.34502012
Steve Powell,Shirley Olson,0.47681606
Richard Hernandez,Tina Moore,0.35108042
David Garcia,Gretchen Stone,0.50672483
Narcisa Clarkson,Amado Tirado,0.5661912
Anne Jackson,Gerald Griffin,0.1802531
Leah Miller,Normand Conklin,0.25691164
Jessica Miller,Christina Cox,0.4990182
Steven Jenkins,Alberta Wise,0.68895376
Shelley Cortez,Bethany Underwood,0.14888361
Thomas Brooks,Rebeca Lauer,0.39709103
Virginia Holt,Dawn Powell,0.8953933
Eunice Becker,Nicolas Romero,0.74907315
Donald Nelson,Vivian Underwood,0.36092776
Frances Carpenter,Dianne Cooper,0.7346453
Craig Gonzalez,Darla Huff,0.36355585
Velma Simon,Edison Boothe,0.3996337
Shari Harper,Billy Fletcher,0.0844236
Elsa Murray,Piedad Southerland,0.49669653
Jennie Howard,Rachell Broussard,0.31976277
Kevin Long,Clarita Coates,0.57322764
Shirley Lane,Muriel Hicks,0.50739473
Joan Long,Duane Hamilton,0.6427842
Rosalie Welch,Natalya Espino,0.23400094
Sara Bailey,Nicolas Roy,0.4123562
Gary Edwards,Vernetta Swann,0.48277175
Douglas Reyes,Molly Chavez,0.55418104
Diana Coleman,Michelle Washington,0.20513014
Sara Barnes,Lila Berry,0.46490723
Guy Nunez,Nickie Laflamme,0.4710074
Gary Cooper,Domingo Wallace,0.5953012
Lori Anderson,Kelly Foster,0.3693779
Jake Ward,Tyisha Maness,0.10923484
Allison Hall,Lynette Baker,0.42559022
Wilbur Blair,Brittany Silva,0.21108146
Andrew Henderson,Retta Echols,0.6652642
Lori King,Lucia Buchanan,0.58013445
Norman Bryant,Almeda Pfeifer,0.35641283
Lisa Thomas,Jacob Ramirez,0.3851714
Joshua Alexander,Sharda Zamora,0.43682778
Billy Collins,Jessica Flores,0.40509647
Lionel Vaughn,Timmy Garner,0.3699175
Walter Flores,Jenna James,0.43580657
Earl Bryant,Alexandra Steele,0.2251641
Janice Anderson,Tilda Harter,0.62841
Beverly Morgan,Tanna Withrow,0.33484042
Donna Powell,Stephanie Diaz,0.17213973
Edelmira Tillman,Isabelle Roper,0.29098064
Martin Bates,Constance Parks,0.45085597
Philip Torres,Victoria Benson,0.4441427
Melanie Elliott,Taina Tubbs,0.15260687
Donald Massey,Tambra Daugherty,0.47797585
Sean White,Joan Thomas,0.3959468
Molly Johnson,Kerstin Hahn,0.31990278
Jessie Vega,Krystle Hardin,0.6686587
Lawrence Anderson,Kenneth Stephens,0.52751714
Ryan Watson,Lorene Casey,0.5650413
Louise Barnes,Joshua Stewart,0.10741055
Marilyn Harris,Dacia Loyd,0.50294554
Angela Wood,Janice Reed,0.51875526
Janet King,Truman Hindman,0.43765706
Sherry Marshall,Charissa Mcgowan,0.49216348
Brian Gonzalez,Angie Hudson,0.5498077
Andrew Washington,Nicole Perry,0.4294575
Joan Long,Lillian Hill,0.17150964
Ann Cook,Raymond Swanson,0.4859578
Nancy Watson,Lori Watkins,0.577831
Erick Flowers,Cynthia Singleton,0.5909253
Kenneth Tucker,Pat Marshall,0.29938877
Billy Fletcher,Theodore Jones,0.45093894
Ernest Brooks,Brooke Chambers,0.24921946
Wilma Olson,Ella Hammond,0.41866875
Ann Johnson,Kellie Willis,0.40223575
Gregory Newton,Benjamin May,0.26027203
Sharon Wilkerson,Hazel Stewart,0.40710646
Linda Martinez,Christy Dunn,0.3906452
Edyth Tomlinson,Minta Moe,0.62764496
Janice Reed,Maureen Curry,0.5851309
Andrea Perez,Ping Curtin,0.71426713
Bonnie Parsons,Carol Lowery,0.53608114
Sandy Foster,Melba Gonzales,0.6350788
Pat Roberson,Grace Luna,0.27251166
Teresa Sullivan,Cleopatra Collazo,0.37285358
Joshua Scott,Natasha Patton,0.6264138
Anne Jackson,Corina Towns,0.45062524
Sharon Bryant,Xochitl Runyon,0.50541455
Clarence Diaz,Christina Cox,0.4900034
Kelly Smith,Michelle Edwards,0.41198927
Brandy Harmon,Becky Gutierrez,0.20501153
Janice Anderson,Muriel Houston,0.45246542
Madaline Weller,Joetta Allred,0.3270626
Jorge Peters,Alexis Vargas,0.4445805
Dean Cross,Margarita Delgado,0.49904853
Douglas Cook,Gerard Clark,0.5674112
Glenda Sutton,Roxanne Rowe,0.61688167
Shawnee Sotelo,Remedios Delagarza,0.24377565
Craig Brooks,Valerie Mendoza,0.29286015
Gregory Ross,Margie Little,0.48916608
Shawn Clark,Brooke Chambers,0.6889746
Wanda Powell,Shonna Beauchamp,0.40750575
Virginia Patterson,Ronald Evans,0.28200126
Kristin Berry,Edelmira Tillman,0.73626524
Joseph Perez,Pauline Kelley,0.7026399
Ellen Bishop,Summer Lachance,0.47494483
John Diaz,Margarita Weber,0.32024384
Robert Cooper,Earnest Joseph,0.5010087
Jeffrey Butler,Emmett Austin,0.029927857
Archie Jensen,Cynthia Singleton,0.234506
Jerry Davis,Naomi Baker,0.2401935
Annette Ramos,Christina Tate,0.41579354
Irene Perry,Rebeca Lauer,0.39966947
Phyllis Reed,Yolanda Elliott,0.337649
Sean Griffin,Jenna James,0.47527838
Ronald Gregory,Margarett Armijo,0.61939424
Sherry Marshall,Fannie Peterson,0.531937
Jerry Davis,Norma Kelley,0.7579135
Marguerite King,Karole Grier,0.5049378
Carlos Jones,Bobbye Crosby,0.65128106
John Diaz,Floy Hood,0.4031136
Natalya Espino,Thanh Regan,0.3528943
Abraham Daniels,Lee Moss,0.27998698
Anne Jackson,Rosie Newton,0.45385224
Ji Leach,Briana Willey,0.40828872
Matthew Higgins,Stephanie Ball,0.31119645
Maria Sanders,Della Fox,0.44217217
Kenneth Tucker,Grace Kim,0.42233896
Domingo Wallace,Ali Bergeron,0.34599185
Jose Walker,Lynelle Ferry,0.3800785
Jasmine Chapman,Sheryl Guzman,0.48901772
Dawn Powell,Karole Grier,0.33602315
Johnny Richardson,Diane Lopez,0.18870662
Hannah Neal,Jamila Abreu,0.25929022
Sarah Mitchell,Lyle Yates,0.44212526
Natalya Espino,Lane Fusco,0.18348922
Elizabeth Thomas,April Evans,0.33340245
Ryan Watson,Angie Hudson,0.48006862
Billy Collins,Adolfo Dewey,0.61789584
Edward Torres,Willie Schneider,0.67327756
Mandy Doyle,Erich Goldman,0.27496058
Wally Bankston,Carlos Nadeau,0.24602349
Mandy Lawrence,Amado Tirado,0.30719107
Brandy Harmon,Lashanda Kimmel,0.24086161
Sean Collins,Marty Rivera,0.1438553
Eugene Turner,Miguel Klein,0.3032812
Flora Huff,Elias Silva,0.6545065
Jaime Smith,Deangelo Boykin,0.49826962
Andrew Garcia,Bonita Burleson,0.37123722
Raymond Chapman,Tanisha Conklin,0.62889487
Evelyn Brown,Lowell Burke,0.6798277
Stephanie Ball,Mika Aranda,0.29495692
Tammy Moore,Christy Dunn,0.35947257
Rebecca Perez,Shelly Gray,0.5528986
Robert Morris,Tova Florence,0.66715443
Steve Powell,Consuelo Matheny,0.47463423
Michael Thompson,Lisa Ward,0.39160663
Benny Diaz,Dennis Sandlin,0.5407819
Jack Martin,Ann Ramirez,0.5648282
Benny Terry,Vernetta Swann,0.5634795
Martin Edwards,Demetrius Forbes,0.28067094
Clarence Diaz,Elinor Hayden,0.45958263
Neil Wong,Yuk Hamrick,0.29462218
Eduardo Hammond,Nidia Mccarter,0.55119014
Silvia Mcgee,Minnie Hodges,0.65713346
Nicole Kelly,Weston Belanger,0.26822597
Reginald Phillips,Kyla Keeton,0.59751195
Angelica Howard,Piedad Southerland,0.24343859
Diana Powell,Casey Reeves,0.43886048
Arthur Davis,Joshua Alexander,0.507363
Carl Ramirez,Ryan Martin,0.87326235
Colleen Wilkerson,Ellen Huff,0.79785156
Jason Wilson,Rebeca Lauer,0.33921897
Joan Long,Bobby Sanchez,0.16990215
Nicholas Nelson,Natasha Patton,0.44876075
Suzanne Simon,Charlene Stevens,0.6509955
Kelli Turner,Rosie Newton,0.27724648
Tina Moore,Leigh Daniel,0.27894515
Jennifer Jackson,Lucy Walsh,0.8194584
Anthony Edwards,Bonita Burleson,0.33324337
Chris Rivera,Gladys Larson,0.7529578
Kristine Ross,Bonnie Parsons,0.40538752
Lee Rowe,Jill Greene,0.6158354
Ali Bergeron,Carmel Knutson,0.31305784
Carla Arnold,Vivian Harris,0.46588552
Colleen Wilkerson,Patty Rogers,0.67835593
Cynthia Miller,Tasha Knight,0.37235254
Cassandra Sherman,Jaime Smith,0.47693872
Keith Simmons,Alison Craig,0.4681306
Marion Palmer,Rosie Newton,0.2360201
Ora Bass,Remedios Delagarza,0.48383468
Aaron Rogers,Bennie Phelps,0.40610254
Richard Stewart,Michael Hall,0.5275305
Helen Figueroa,Carrie Saunders,0.23344477
Virginia Gray,Deandre Ferris,0.7915026
Sean Collins,Jack Bell,0.2636478
Steven Thomas,Florance Trice,0.4849037
Annette Ramos,Theodore Jones,0.45520842
Bonnie Hubbard,Cecelia Cole,0.24580605
Aleshia Barham,Nidia Mccarter,0.4463498
Ralph Long,Milton Steele,0.57630587
Alonzo Garner,Cora Gomez,0.54304713
Joanne Fitzgerald,Ronald Sharp,0.7457178
Nichole Watson,Karma Marcus,0.3684771
Ruth Morgan,Faith Carter,0.6230427
Wayne Walker,Mallory Schubert,0.5551605
Janice Anderson,Wilbert Paul,0.5727299
Jean Walker,Nickie Laflamme,0.28526944
Bridget Carpenter,Lanny Gallegos,0.365142
Emma Poole,Melody Yates,0.39452434
Frances Lewis,Gwendolyn Schultz,0.2152469
Sabrina Love,Larisa Kovach,0.07048176
Kellie Willis,Naomi Mclaughlin,0.3754903
Ralph Bailey,Rosie Newton,0.56079614
Ann Ramirez,Lindsay Lyons,0.6264067
Ruth Morgan,Margarita Delgado,0.57641053
Marilyn Alexander,Guy Nunez,0.27031755
Aaron Rogers,Alejandro Reid,0.27054793
Jaime Massey,Jennie Howard,0.74343365
Phyllis Reed,Toni Simon,0.40947956
Kevin Howard,Maudie Beaudoin,0.7116604
Ruby Lopez,Olive Estrada,0.37183475
Phillip Wood,Nichole Watson,0.5643651
Jackie Horton,Ann George,0.39561152
Matthew Smith,Allison Hall,0.5728868
Brenda Davis,Domingo Wallace,0.3307994
Dorothy Carter,Tanya Ortiz,0.597883
Joseph Perez,Myra Mcdaniel,0.6893653
Charles Hill,Roxanne Vaughn,0.61691225
Shawn Harris,Miriam Dixon,0.45016092
Al Bailey,Henrietta Brown,0.3698405
Angela Garcia,Glenda Sutton,0.116743594
Susan Ramirez,Maxine Cross,0.5978782
Brian Watson,Wanda Phillips,0.5302306
Garrett Myers,Robert Blackburn,0.60591465
Keith Dean,Tasha Owens,0.30610955
Carole Palmer,Sheryl Guzman,0.47269243
Phillip Wood,Bernice Jefferson,0.32617635
Janice Anderson,Neil Wong,0.51500595
Kathleen Coleman,Bonnie Gray,0.13405786
Christine Howard,Lela Sutton,0.5728573
Wilbur Blair,Hsiu Alcorn,0.54080725
Joshua Jackson,Kim Marsh,0.549859
Ruth Alexander,Patrick White,0.24250762
Shelley Cortez,Joannie Jernigan,0.2926613
Rachel Ward,Donald Young,0.46879154
Jerry Hall,Hattie May,0.36149943
Mercedes Simon,Margarett Armijo,0.34382886
Joe Alexander,Lynette Baker,0.48617786
Brian Hughes,Bunny Barrera,0.2982859
Paula Long,Tommie Fields,0.24895717
Candace Harvey,Desiree Robbins,0.30910188
Jesse Buchanan,Vincent Francis,0.4950329
David Richardson,Latoya Erickson,0.531816
Vera Sanchez,Jennie Rios,0.45752865
Meg Cable,Oneida Arias,0.6373308
Jesse Buchanan,Dennis Sandlin,0.46443284
Allison Jennings,Garry Norton,0.44953084
Margie Rodriguez,Leah Mcbride,0.48611826
Molly Murray,Seth Daniels,0.7730042
Jerry Hall,Naomi Mclaughlin,0.43788707
Shawn Foster,Andrew Reed,0.37730455
Jill Mann,Remedios Delagarza,0.32319373
Jerry Moore,Kirsten Hibbard,0.43789667
Brian Hughes,Ji Leach,0.33676827
Karla Schmidt,Sharon Wilkerson,0.46454102
Suzanne Byrd,Adena Mobley,0.27895164
Kimberly Bailey,Sachiko Holiday,0.53320414
Claire Hardy,Natashia Glynn,0.38725352
Silvia Mcgee,Courtney Gomez,0.30655622
Sara Bailey,Emma Poole,0.27129424
Brenda Gonzalez,Isa Hager,0.6086121
Kathrin Himes,Callie Mcreynolds,0.22343682
Martha Kelly,Lizzette Sherwood,0.5861425
Chris Rivera,Michelle Washington,0.66462994
Holly Hunt,Carolynn Stacey,0.3697688
Jason Gray,Bridget Carpenter,0.3250999
Thomas Ramirez,Kristine Ross,0.69457203
Anne Jackson,Ji Leach,0.40737778
Stacey Richards,Valerie Sparks,0.3484395
Whitney Simon,Kathrin Himes,0.16668221
Darrell Russell,Tina Moore,0.23645945
Kimberly Bailey,Rebecca Howard,0.4543121
Raisa Marvin,Krystle Hardin,0.5641677
Diana Roberts,Anne Nash,0.3688783
Teresa Conner,Clementine Wendt,0.36725783
Joshua Peterson,Marco Warner,0.20598449
Katherine Moore,Kevin Lee,0.62656605
Phillip White,Albert Cox,0.5172892
Nancy Morris,Patrick White,0.3444252
Mildred Allen,Charissa Mcgowan,0.37430638
Rogelio Gibbs,Maggie Lane,0.5654247
Eloise Miles,Andre Wilbanks,0.33034712
Diana Roberts,Johnathan Simpson,0.18518387
Lila Berry,Merrill Littlefield,0.3586716
Earl Bryant,Linda Washington,0.25695705
John Diaz,Clifford Porter,0.38600308
Johnathan Simpson,Vera Sanchez,0.3386423
Henrietta Brown,Paige Hopson,0.09420836
Melanie Elliott,Rachael Riley,0.1800306
Martin Johnson,Tina Gross,0.64068526
Lizzette Sherwood,Andre Wilbanks,0.39960206
Everett James,Maria Frazier,0.56701434
Pauline Tate,Thelma Bowman,0.67796916
Bruce Morris,Wayne Walker,0.13273062
Kathy Reed,Diane Ward,0.29371732
Seth Webb,Andrea Mccarthy,0.5698776
Valerie Dawson,Melanie Elliott,0.53360987
Drew Poole,Shelia Santos,0.19275154
Seth Webb,Jill Greene,0.61126375
Gregory Perry,Mae Francis,0.26351166
Esther Mcbride,Shelia Santos,0.65240216
Jasmine Chapman,Judie Meacham,0.2978884
Lamar Strickland,Emma Poole,0.40002996
Wayne Watson,Glenda Myers,0.5360662
Vincent Caldwell,Joseph Phelps,0.5324974
Sophie Reese,Angie Ross,0.5204751
Anthony Edwards,Lynette Terry,0.33574528
David James,Steven Jenkins,0.31248927
Lana Rhodes,Jennie Terry,0.18531458
Ida Patterson,Rema Tanner,0.3431461
Sheldon Curry,Edelmira Tillman,0.37817925
Albert Peterson,Fred Hill,0.24974652
Bruce Morris,Luis Tucker,0.30245882
Raymond Long,Joan Vasquez,0.9609895
Kevin Pratt,Ella Hammond,0.41046697
Marilyn Alexander,Tilda Harter,0.52448994
Kimberly Bailey,Earnest Joseph,0.42690653
Ralph Cook,Tanika South,0.371791
Patsy Fowler,Scottie Hamel,0.2705136
Crystal Briggs,Wally Bankston,0.34117395
Mark Gonzales,Agnes Thomas,0.3946675
Darin Garrett,Faye Norman,0.3484422
Eric Adams,Jasmine Hogan,0.30109268
Jesse Anderson,Lavona Linares,0.561152
Louise Barnes,Juan Santos,0.46521395
Tammy Robinson,Tanya Ortiz,0.81961995
Cecilia Washington,Vivian Underwood,0.46129197
Gustavo Gibson,Melba Long,0.53476954
Molly Johnson,Evelyne Rapp,0.49470294
Jeanie Trout,Frank Michael,0.21970879
Janie Anderson,Kate Sharp,0.5396471
Denise Montgomery,Willie Taylor,0.45171976
Rachel Barnes,Steven Williams,0.22781666
Alan Green,Tami Hamilton,0.18100266
Judy Stewart,Allison Patrick,0.65247643
Ashley Mitchell,Melinda Knight,0.70768505
Irene Perry,Ernest Brooks,0.41334534
Eileen Swanson,Margarett Armijo,0.24853422
Sandra James,Angie Hudson,0.43183655
Phyllis Torres,Marylee Rosa,0.4317642
Angela Garcia,Shonna Beauchamp,0.237619
Garry Glover,Paulette Bridges,0.29420596
Dorothy Watson,Jeffery Robbins,0.5899299
Bruce Flores,Margarett Armijo,0.6426228
Sandra Brown,Natalya Espino,0.38668013
Diana Powell,Leticia Mitchell,0.44971383
Charles Martinez,Deangelo Boykin,0.4048649
Steven Williams,Wanda Tucker,0.18649293
Clifton Boone,Essie Bowers,0.5072674
Emmett Alvarez,Jennifer Watkins,0.4945922
Tina Martin,Scott Moore,0.3648137
Richard Stewart,Roxanne Rowe,0.35890776
Susan Ramirez,Dana Rhodes,0.45358902
Sarah Kelly,June Hawkins,0.4478889
Carol Carter,Wanda Williams,0.32746804
Nancy Lloyd,Alexandra Richardson,0.34253663
Sharon Bryant,Micah Fay,0.39579552
Lawrence Anderson,Clayton Freeman,0.35080355
Michelle King,Ollie Ball,0.637853
Kenneth Cox,Anne Nash,0.52484703
Kathy Barnes,Ann Ramirez,0.35499316
Gloria Jones,Stacey Richards,0.46179336
Dianne Cooper,Frank Michael,0.44709998
Joe Alexander,Calvin Copeland,0.7838701
Rebecca Howard,Pete Perez,0.6024784
Jo Cunningham,Ester Duvall,0.37165695
Tommy Holland,Renae Darling,0.6372711
Craig Gonzalez,Taina Tubbs,0.43572384
Amy Gray,Ignacio Larson,0.6741435
