Source,Target,Weight
Lois Gilbert,Ester Duvall,0.2452493
Lois Gilbert,Audra Avila,0.20106623
Cesar Hardy,Kerry Lambert,0.26946494
Cesar Hardy,Tasha Harmon,0.28844652
Cesar Hardy,Kellie Willis,0.21177697
Cesar Hardy,Abraham Daniels,0.34033707
Cesar Hardy,Enrique Olson,0.27650234
Cesar Hardy,Agnes Shelton,0.22015753
Cesar Hardy,Andrea Mccarthy,0.22636136
Cesar Hardy,Adolfo Dewey,0.1833093
Cesar Hardy,Ester Duvall,0.25058106
Cesar Hardy,Harrison Kohn,0.2889682
Perry Moss,Gayle Frazier,0.38419804
Perry Moss,Harold Cunningham,0.34456837
Perry Moss,Blanche May,0.20951664
Perry Moss,Faye Norman,0.33278725
Perry Moss,Pat Roberson,0.34601223
Perry Moss,Ana Quinn,0.25328872
Perry Moss,Lela Sutton,0.42739314
Perry Moss,Rebeca Lauer,0.31360468
Perry Moss,Zola Keel,0.24707046
Perry Moss,Floy Hood,0.3319276
Brett Webster,Kerry Copeland,0.19617105
Brett Webster,Darrell Russell,0.16211776
Brett Webster,Olga Bush,0.28738275
Brett Webster,Lula Sherman,0.18890317
Brett Webster,Steven Frazier,0.24288791
Brett Webster,Gerard Clark,0.2675523
Brett Webster,Sharon Wilkerson,0.23678449
Brett Webster,Deja Marcum,0.25500923
Brett Webster,Marlyn Blount,0.14712837
Brett Webster,Joetta Allred,0.14900602
Brett Webster,Harrison Kohn,0.1547958
Brett Webster,Erlene Lennon,0.1612621
Colleen Wilkerson,Sandy Price,0.22009549
Colleen Wilkerson,Sean Evans,0.5286615
Colleen Wilkerson,Erick Flowers,0.3825703
Colleen Wilkerson,Keith Ray,0.5131797
Colleen Wilkerson,Abraham Daniels,0.18717411
Colleen Wilkerson,Myra Lee,0.2890684
Colleen Wilkerson,Erica Obrien,0.32985774
Colleen Wilkerson,Evalyn Drew,0.28990197
Colleen Wilkerson,Rebeca Lauer,0.28055978
Colleen Wilkerson,Marlyn Blount,0.24938834
Colleen Wilkerson,Floy Hood,0.28421137
Raymond Chapman,Virginia Holt,0.28111216
Raymond Chapman,Vincent Francis,0.43870604
Raymond Chapman,Muriel Garza,0.20568174
Raymond Chapman,Keith Ray,0.19737267
Raymond Chapman,Tasha Harmon,0.31107318
Raymond Chapman,Harriet Neal,0.1529579
Raymond Chapman,Stephanie Ball,0.2164129
Raymond Chapman,Nichole Watson,0.1418367
Raymond Chapman,Andrea Mccarthy,0.22851717
Raymond Chapman,Alyce Nagle,0.22538629
Raymond Chapman,Mallory Schubert,0.20803094
Raymond Chapman,Zola Keel,0.2535411
Raymond Chapman,Harrison Kohn,0.33426335
Kerry Copeland,Ricky Houston,0.18916053
Kerry Copeland,Tasha Knight,0.2043235
Kerry Copeland,Jessie Vega,0.3098065
Kerry Copeland,Andrea Mccarthy,0.1589231
Kerry Copeland,Sha Coffey,0.2157712
Kerry Copeland,Denice Bernard,0.20666274
Kerry Copeland,Floy Hood,0.16701256
Caleb Murphy,Calvin Copeland,0.30499825
Caleb Murphy,Clayton Freeman,0.26040816
Caleb Murphy,Muriel Garza,0.24050152
Caleb Murphy,Kellie Willis,0.21943742
Caleb Murphy,Darnell Lambert,0.18828197
Caleb Murphy,Pete Perez,0.26917395
Caleb Murphy,Blanche May,0.1975173
Caleb Murphy,Zella Bratcher,0.07679562
Jackie Horton,Ricky Houston,0.19936016
Jackie Horton,Steve Campbell,0.26274842
Jackie Horton,Harriet Neal,0.45219362
Jackie Horton,Vera Sanchez,0.26357177
Jackie Horton,Henrietta Townsend,0.27150905
Jackie Horton,Shirley Porter,0.27208123
Jackie Horton,Stephanie Ball,0.28918898
Jackie Horton,Nichole Watson,0.29844904
Jackie Horton,Stacy Reese,0.2900246
Jackie Horton,Branda Moon,0.4247887
Jackie Horton,Floy Hood,0.29616585
Jason Burns,Steve Campbell,0.1704896
Jason Burns,Guy Nunez,0.20945638
Jason Burns,Sheila Wilson,0.25355193
Jason Burns,Gerardo Terry,0.29360542
Jason Burns,Agnes Shelton,0.26692942
Jason Burns,Nadine Bryan,0.23899406
Jason Burns,Lorene Casey,0.19202621
Jason Burns,Deja Marcum,0.11315867
Jason Burns,Marlyn Blount,0.16169855
Jason Burns,Lanny Gallegos,0.09760003
Jacob Ramirez,Salvatore Munoz,0.11379637
Jacob Ramirez,Cody Larson,0.11323579
Jacob Ramirez,Alejandro Perez,0.3185889
Jacob Ramirez,Jeannie Roberts,0.26022714
Jacob Ramirez,Pete Perez,0.29820114
Jacob Ramirez,Enrique Olson,0.4214708
Jacob Ramirez,Christina Tate,0.25818494
Jacob Ramirez,Erica Obrien,0.24089009
Jacob Ramirez,Lisa Ramirez,0.29679477
Jacob Ramirez,Isabel Ramos,0.119144574
Jacob Ramirez,Marianne Hogan,0.2152453
Jacob Ramirez,Alyce Nagle,0.27175403
Jacob Ramirez,Denice Bernard,0.1270157
Jacob Ramirez,Mallory Schubert,0.35612637
Sandy Price,Jeffery Robbins,0.33249113
Sandy Price,Ted Lyons,0.26377168
Sandy Price,Olga Bush,0.12644129
Sandy Price,Stephanie Ball,0.22234303
Sandy Price,Al Bailey,0.1824203
Sandy Price,Christina Tate,0.09390968
Sandy Price,Myrtie Waldron,0.19292592
Sandy Price,Floy Hood,0.1128861
Leo Leonard,Darrell Russell,0.15115027
Leo Leonard,Carrie Adams,0.32882005
Leo Leonard,Shirley Porter,0.21756321
Leo Leonard,Casey Reeves,0.1956347
Leo Leonard,Darnell Lambert,0.19295655
Leo Leonard,Numbers Link,0.34245756
Carl Aguilar,Tina Moore,0.20469907
Carl Aguilar,Tasha Harmon,0.20357254
Carl Aguilar,Michelle Washington,0.3813323
Carl Aguilar,Maudie Beaudoin,0.2088731
Carl Aguilar,Krystle Hardin,0.27152315
Darrell Russell,Harold Cunningham,0.15761526
Darrell Russell,Pat Roberson,0.13661584
Darrell Russell,Natalie Gonzalez,0.19901428
Darrell Russell,Warner Stephenson,0.24074209
Darrell Russell,Teresita Bruton,0.17913342
Darrell Russell,Clarita Coates,0.15614434
Ricky Houston,Joseph Phelps,0.23819959
Ricky Houston,Salvatore Munoz,0.13496399
Ricky Houston,Tina Moore,0.22927195
Ricky Houston,Jaime Smith,0.13472348
Ricky Houston,Fred Sandoval,0.19220726
Ricky Houston,Maureen Curry,0.34867644
Ricky Houston,Seymour Abraham,0.33190492
Ricky Houston,Audra Avila,0.20382819
Joseph Phelps,Erick Flowers,0.111760885
Joseph Phelps,Tasha Harmon,0.12376228
Joseph Phelps,Claire Hardy,0.102581084
Joseph Phelps,Al Bailey,0.31855476
Joseph Phelps,Lela Sutton,0.22664973
Joseph Phelps,Chanda Pulley,0.055366095
Joseph Phelps,Shelba Hills,0.11016935
Joseph Phelps,Cleora Burch,0.050350342
Joseph Phelps,Zola Keel,0.23257366
Joseph Phelps,Harrison Kohn,0.18388826
Joseph Phelps,Bobbye Crosby,0.10557464
Reginald Phillips,Aaron Hunter,0.30010873
Reginald Phillips,Cody Larson,0.31226367
Reginald Phillips,Melinda Pope,0.15580471
Reginald Phillips,Teresa Bass,0.25193247
Reginald Phillips,Ana Quinn,0.21719134
Reginald Phillips,Sherri Ruiz,0.25852668
Reginald Phillips,Branda Moon,0.22774199
Reginald Phillips,Denice Bernard,0.32710767
Reginald Phillips,Zella Bratcher,0.15417382
Reginald Phillips,Floy Hood,0.17840242
Felipe Wong,Sean Evans,0.053116802
Felipe Wong,Joel Joseph,0.42356256
Felipe Wong,Gilbert Perkins,0.34238222
Felipe Wong,Tara Drake,0.091261834
Felipe Wong,Carole Palmer,0.43061057
Felipe Wong,Casey Reeves,0.36166716
Felipe Wong,Eduardo Hammond,0.1376496
Felipe Wong,Wilbur Blair,0.24196994
Felipe Wong,Teresa Bass,0.35303697
Felipe Wong,Nadine Bryan,0.27938807
Felipe Wong,Katrice Strunk,0.21436736
Tasha Knight,Ted Lyons,0.17403407
Tasha Knight,Steve Campbell,0.1162824
Tasha Knight,Luis Tucker,0.1278171
Tasha Knight,Agnes Shelton,0.13824557
Tasha Knight,Tasha Owens,0.19501929
Tasha Knight,Leah Miller,0.13596761
Tasha Knight,Zola Keel,0.31804726
Jeffery Robbins,Ted Lyons,0.27042875
Jeffery Robbins,Jane Gonzales,0.2779435
Jeffery Robbins,Kerry Lambert,0.10781674
Jeffery Robbins,Harriet Neal,0.24900013
Jeffery Robbins,Vera Sanchez,0.32086658
Jeffery Robbins,Claire Hardy,0.20645574
Jeffery Robbins,Lana Paul,0.37943134
Jeffery Robbins,Eduardo Hammond,0.28680658
Jeffery Robbins,Agnes Shelton,0.16562682
Jeffery Robbins,Hattie May,0.24437344
Jeffery Robbins,Dora Larson,0.26235962
Jeffery Robbins,Leah Miller,0.3252669
Jeffery Robbins,Alicia Barber,0.24152488
Jeffery Robbins,Corina Towns,0.19995981
Jeffery Robbins,Seymour Abraham,0.34942615
Jeffery Robbins,Thad Judd,0.37553793
Aaron Hunter,Alejandro Perez,0.14272101
Aaron Hunter,Tasha Harmon,0.2615428
Aaron Hunter,Kelley Martinez,0.41276985
Aaron Hunter,Wilbur Blair,0.22687879
Aaron Hunter,Amelia Peters,0.1825684
Aaron Hunter,Agnes Shelton,0.41784513
Aaron Hunter,Myra Lee,0.3379826
Aaron Hunter,Tasha Owens,0.1688684
Aaron Hunter,Marianne Hogan,0.18780208
Aaron Hunter,Elsa Mclaughlin,0.2637301
Aaron Hunter,Corina Towns,0.3636068
Aaron Hunter,Myrtie Waldron,0.18982624
Sean Evans,Kelley Martinez,0.26948392
Sean Evans,Myra Lee,0.3645466
Sean Evans,Nichole Watson,0.25634885
Sean Evans,Natalie Gonzalez,0.2661297
Sean Evans,Angelica Blake,0.12282519
Sean Evans,Geneva Matthews,0.29565543
Sean Evans,Andrea Mccarthy,0.24398828
Sean Evans,Zola Keel,0.1500257
Rita Swanson,Ted Lyons,0.27287307
Rita Swanson,Salvatore Munoz,0.24767867
Rita Swanson,Carole Palmer,0.27101567
Rita Swanson,Casey Reeves,0.17122641
Rita Swanson,Blanche May,0.26964518
Rita Swanson,Kendra Mccoy,0.37605911
Rita Swanson,Erin Barnett,0.1740378
Rita Swanson,Dora Larson,0.15930706
Rita Swanson,Nichole Watson,0.35722065
Rita Swanson,Lucy Walsh,0.3999856
Rita Swanson,Eloise Park,0.11921735
Rita Swanson,Lela Sutton,0.24744803
Rita Swanson,Warner Stephenson,0.31996307
Rita Swanson,Teresita Bruton,0.31867683
Joel Joseph,Vera Sanchez,0.27384037
Joel Joseph,Kellie Willis,0.13245673
Joel Joseph,Darnell Lambert,0.2692586
Joel Joseph,Gerardo Terry,0.18952453
Joel Joseph,Brandi Vasquez,0.2524068
Joel Joseph,Angelica Blake,0.29996005
Joel Joseph,Vivian Kelley,0.14435343
Joel Joseph,Adena Mobley,0.17708601
Joel Joseph,Seymour Abraham,0.3435714
Joel Joseph,Erlene Lennon,0.23821506
Gilbert Perkins,Virginia Holt,0.2877386
Gilbert Perkins,Cody Larson,0.11392219
Gilbert Perkins,Blanche May,0.14644726
Gilbert Perkins,Kendra Mccoy,0.3899893
Gilbert Perkins,Pat Roberson,0.22130999
Gilbert Perkins,Lucy Walsh,0.12825838
Gilbert Perkins,Deja Marcum,0.12294398
Gilbert Perkins,Myrtie Waldron,0.10432862
Gilbert Perkins,Sachiko Holiday,0.21395513
Darin Garrett,Alejandro Perez,0.2062347
Darin Garrett,Lula Sherman,0.20171389
Darin Garrett,Erma Carpenter,0.21136644
Darin Garrett,Jeannie Roberts,0.1344695
Darin Garrett,Wilbur Blair,0.1307977
Darin Garrett,Abraham Daniels,0.22130242
Darin Garrett,Javier Hawkins,0.27140778
Darin Garrett,Teresa Bass,0.2741742
Darin Garrett,Sandra Moran,0.21448699
Darin Garrett,Tasha Owens,0.16567813
Darin Garrett,Shelba Hills,0.15467815
Darin Garrett,Marlyn Blount,0.16896084
Erick Flowers,Ted Lyons,0.1311807
Erick Flowers,Darin Mcguire,0.27016798
Erick Flowers,Seth Webb,0.1414311
Erick Flowers,Dora Larson,0.15594205
Erick Flowers,Teresita Bruton,0.10614434
Erick Flowers,Cleora Burch,0.15577377
Erick Flowers,Sol Candelaria,0.34760493
Erick Flowers,Sachiko Holiday,0.21801165
Ted Lyons,Calvin Copeland,0.29256418
Ted Lyons,Tasha Harmon,0.13552205
Ted Lyons,Claire Hardy,0.13990383
Ted Lyons,Darnell Lambert,0.1798454
Ted Lyons,Christina Tate,0.21211803
Ted Lyons,Geneva Matthews,0.23492327
Ted Lyons,Fallon Lockett,0.20178908
Carrie Adams,Herman Vasquez,0.29882294
Carrie Adams,Sandra Moran,0.267742
Carrie Adams,Lisa Ramirez,0.18749337
Carrie Adams,Julie Leonard,0.16136542
Carrie Adams,Lorene Casey,0.14662628
Jane Gonzales,Jessie Vega,0.36112028
Jane Gonzales,Alejandro Perez,0.5249958
Jane Gonzales,Ada Rios,0.28053963
Jane Gonzales,Lisa Ramirez,0.34088424
Jane Gonzales,Andrea Mccarthy,0.2346991
Jane Gonzales,Corina Towns,0.3115265
Jane Gonzales,Dennis Sandlin,0.35544777
Jane Gonzales,Sol Candelaria,0.50697565
Tara Drake,Carole Palmer,0.35123578
Tara Drake,Faye Norman,0.2553743
Tara Drake,Lucy Walsh,0.31079733
Tara Drake,Geneva Matthews,0.27099457
Tara Drake,Chanda Pulley,0.20833549
Tara Drake,Numbers Link,0.28138363
Tara Drake,Corina Towns,0.2711519
Tara Drake,Erlene Lennon,0.21967295
Jessie Vega,Melinda Pope,0.29161116
Jessie Vega,Keith Ray,0.305947
Jessie Vega,Herman Vasquez,0.2493906
Jessie Vega,Lee Daniels,0.25446296
Jessie Vega,Lana Rhodes,0.25640744
Jessie Vega,Sandra Moran,0.23332068
Jessie Vega,Ana Quinn,0.21162808
Jessie Vega,Teresita Bruton,0.20070386
Salvatore Munoz,Keith Ray,0.42223853
Salvatore Munoz,Joanne Fitzgerald,0.15662055
Salvatore Munoz,Irene Norton,0.17319167
Salvatore Munoz,Byron Young,0.34052706
Salvatore Munoz,Teresa Bass,0.21159461
Salvatore Munoz,Brandi Vasquez,0.17413138
Salvatore Munoz,Erica Obrien,0.18463174
Salvatore Munoz,Emma Poole,0.2483215
Salvatore Munoz,Chanda Pulley,0.17642958
Salvatore Munoz,Evalyn Drew,0.13225237
Salvatore Munoz,Harrison Kohn,0.11633822
Salvatore Munoz,Alane Bartels,0.08801818
Virginia Holt,Calvin Copeland,0.2280148
Virginia Holt,Jaime Smith,0.23359227
Virginia Holt,Byron Young,0.17639428
Virginia Holt,Fred Sandoval,0.23415688
Virginia Holt,Teresa Bass,0.30002433
Virginia Holt,Alyssa Stanley,0.37720504
Virginia Holt,Ana Quinn,0.30352017
Virginia Holt,Lanny Gallegos,0.15203245
Virginia Holt,Joetta Allred,0.20492
Doyle Morales,Steve Campbell,0.23385799
Doyle Morales,Guy Nunez,0.20934448
Doyle Morales,Jeannie Roberts,0.23199016
Doyle Morales,Gayle Frazier,0.21415308
Doyle Morales,Jaime Smith,0.27813706
Doyle Morales,Irene Norton,0.20659351
Doyle Morales,Angelica Blake,0.21536836
Doyle Morales,Shad Derr,0.16885981
Doyle Morales,Joetta Allred,0.18275121
Doyle Morales,Ester Duvall,0.22860688
Cody Larson,Sherri Caldwell,0.31771964
Cody Larson,Eduardo Hammond,0.25407282
Cody Larson,Darnell Lambert,0.18025462
Cody Larson,Anita Bailey,0.15467411
Cody Larson,Pat Roberson,0.2617098
Cody Larson,Ana Quinn,0.36152306
Cody Larson,Lucy Walsh,0.061615426
Cody Larson,Tasha Owens,0.067710504
Cody Larson,Anita Barton,0.31006944
Cody Larson,Fallon Lockett,0.19712433
Cody Larson,Deja Marcum,0.096963376
Cody Larson,Branda Moon,0.2094658
Cody Larson,Zola Keel,0.35477856
Charlie Andrews,Kerry Lambert,0.3418273
Charlie Andrews,Teresa Bass,0.16726668
Charlie Andrews,Sandra Moran,0.19962335
Charlie Andrews,Alicia Barber,0.24203554
Charlie Andrews,Elsa Mclaughlin,0.23968828
Charlie Andrews,Lanny Gallegos,0.26581088
Charlie Andrews,Sol Candelaria,0.33179098
Olga Bush,Muriel Garza,0.24482468
Olga Bush,Henrietta Townsend,0.15031132
Olga Bush,Christina Tate,0.11380401
Olga Bush,Kari Willis,0.18374862
Olga Bush,Lorene Casey,0.23803452
Olga Bush,Elsa Mclaughlin,0.21050495
Olga Bush,Aurea Parrott,0.18293335
Darin Mcguire,Keith Ray,0.28892642
Darin Mcguire,Irene Norton,0.24672827
Darin Mcguire,Angie Ross,0.33095247
Darin Mcguire,Anita Barton,0.12034963
Darin Mcguire,Stacey Stephens,0.3679702
Darin Mcguire,Fallon Lockett,0.24243745
Darin Mcguire,Shelba Hills,0.29536694
Darin Mcguire,Teresita Bruton,0.31177333
Darin Mcguire,Nila Best,0.2969937
Alejandro Perez,Melinda Pope,0.25227955
Alejandro Perez,Julie Leonard,0.11018591
Alejandro Perez,Lela Sutton,0.24054155
Steve Campbell,Sherri Caldwell,0.2525574
Steve Campbell,Irene Norton,0.28001398
Steve Campbell,Seth Webb,0.15946014
Steve Campbell,Jasmine Chapman,0.17042325
Steve Campbell,Kendra Mccoy,0.24757805
Steve Campbell,Lee Moss,0.13486312
Steve Campbell,Dora Larson,0.15752849
Steve Campbell,Anita Bailey,0.19545639
Steve Campbell,Marianne Hogan,0.12565807
Steve Campbell,Alicia Barber,0.1813372
Steve Campbell,Denice Bernard,0.24110392
Steve Campbell,Clarita Coates,0.07613133
Steve Campbell,Dennis Sandlin,0.19535278
Calvin Copeland,Tasha Harmon,0.27713042
Calvin Copeland,Harriet Neal,0.41002342
Calvin Copeland,Casey Reeves,0.40256616
Calvin Copeland,Harold Cunningham,0.19724101
Calvin Copeland,Faye Norman,0.20461598
Calvin Copeland,Natalie Gonzalez,0.1729808
Calvin Copeland,Marianne Hogan,0.22996429
Calvin Copeland,Julie Leonard,0.3340861
Calvin Copeland,Numbers Link,0.23561752
Calvin Copeland,Alyce Nagle,0.12803663
Calvin Copeland,Erlene Lennon,0.26238027
Guy Nunez,Melinda Pope,0.25125113
Guy Nunez,Enrique Olson,0.19816017
Guy Nunez,Michelle Washington,0.41120154
Guy Nunez,Angela Armstrong,0.22399014
Guy Nunez,Kendra Mccoy,0.18172641
Guy Nunez,Erica Obrien,0.3255712
Guy Nunez,Lucy Walsh,0.34953445
Guy Nunez,Fallon Lockett,0.27830747
Guy Nunez,Adena Mobley,0.24911177
Everett Rodgers,Harriet Neal,0.5502959
Everett Rodgers,Steven Frazier,0.35983577
Everett Rodgers,Emma Poole,0.2358309
Everett Rodgers,Maudie Beaudoin,0.2788937
Everett Rodgers,Myrtie Waldron,0.27986634
Lula Sherman,Darnell Lambert,0.2173275
Lula Sherman,Harold Cunningham,0.20987076
Lula Sherman,Pete Perez,0.31070468
Lula Sherman,Erica Obrien,0.30565554
Lula Sherman,Hattie May,0.13984914
Lula Sherman,Nadine Bryan,0.18652166
Lula Sherman,Clarita Coates,0.2253246
Vincent Francis,Joanne Fitzgerald,0.3568328
Vincent Francis,Gayle Frazier,0.23286873
Vincent Francis,Byron Young,0.3380555
Vincent Francis,Herman Vasquez,0.44934618
Vincent Francis,Alane Bartels,0.27049008
Vincent Francis,Floy Hood,0.296553
Melinda Pope,Enrique Olson,0.31123695
Melinda Pope,Lee Daniels,0.057898168
Melinda Pope,Emma Poole,0.21865723
Melinda Pope,Elsa Mclaughlin,0.16427518
Melinda Pope,Warner Stephenson,0.22116143
Melinda Pope,Branda Moon,0.2558652
Clayton Freeman,Keith Ray,0.24029127
Clayton Freeman,Fannie Peterson,0.26146466
Clayton Freeman,Sonya Pope,0.10423049
Clayton Freeman,Dora Larson,0.2584577
Clayton Freeman,Faye Norman,0.23668677
Clayton Freeman,Pat Roberson,0.19880119
Clayton Freeman,Thad Judd,0.22871956
Muriel Garza,Sherri Caldwell,0.30464175
Muriel Garza,Seth Webb,0.06327255
Muriel Garza,Enrique Olson,0.15599053
Muriel Garza,Lee Daniels,0.21823642
Muriel Garza,Louise Mathis,0.3202111
Muriel Garza,Ada Rios,0.17594269
Muriel Garza,Nichole Watson,0.077486336
Muriel Garza,Vivian Kelley,0.15286146
Muriel Garza,Julie Leonard,0.2676108
Keith Ray,Sheila Wilson,0.24614647
Keith Ray,Hattie May,0.27123815
Keith Ray,Alyssa Stanley,0.31381354
Keith Ray,Chanda Pulley,0.2813804
Keith Ray,Corina Towns,0.30945212
Tina Moore,Gayle Frazier,0.22439432
Tina Moore,Enrique Olson,0.23801968
Tina Moore,Sharon Wilkerson,0.23763648
Tina Moore,Louise Mathis,0.35283494
Tina Moore,Anita Barton,0.13755934
Tina Moore,Ester Duvall,0.20919165
Erma Carpenter,Steven Frazier,0.17508139
Erma Carpenter,Fred Sandoval,0.17603792
Erma Carpenter,Amelia Peters,0.24636853
Erma Carpenter,Myra Lee,0.20500737
Erma Carpenter,Marianne Hogan,0.1373711
Erma Carpenter,Sha Coffey,0.33641034
Erma Carpenter,Corina Towns,0.20706809
Erma Carpenter,Aurea Parrott,0.21332532
Erma Carpenter,Thad Judd,0.2580571
Erma Carpenter,Ester Duvall,0.3497021
Sheila Wilson,Carole Palmer,0.30467817
Sheila Wilson,Alyssa Stanley,0.23015708
Sheila Wilson,Pat Roberson,0.16688168
Sheila Wilson,Angelica Blake,0.1757739
Sheila Wilson,Anita Barton,0.15137008
Sheila Wilson,Alicia Barber,0.17259027
Sheila Wilson,Sachiko Holiday,0.185921
Kerry Lambert,Steven Frazier,0.2599683
Kerry Lambert,Lee Daniels,0.26140404
Kerry Lambert,Nadine Bryan,0.24952656
Kerry Lambert,Lorene Casey,0.33974275
Kerry Lambert,Chanda Pulley,0.19382429
Kerry Lambert,Joetta Allred,0.21140671
Joanne Fitzgerald,Gayle Frazier,0.22288615
Joanne Fitzgerald,Casey Reeves,0.30161917
Joanne Fitzgerald,Michelle Washington,0.30835545
Joanne Fitzgerald,Mallory Schubert,0.30559123
Tasha Harmon,Carole Palmer,0.15749906
Tasha Harmon,Lisa Ramirez,0.112212405
Tasha Harmon,Alyssa Stanley,0.33163702
Tasha Harmon,Branda Moon,0.20004031
Tasha Harmon,Zola Keel,0.277772
Tasha Harmon,Thad Judd,0.12288746
Tasha Harmon,Ester Duvall,0.18669613
Tasha Harmon,Erlene Lennon,0.08207579
Olive Estrada,Stacy Reese,0.25873807
Olive Estrada,Clarita Coates,0.18044469
Olive Estrada,Zella Bratcher,0.37638623
Olive Estrada,Katrice Strunk,0.24966821
Jeannie Roberts,Pete Perez,0.24660644
Jeannie Roberts,Louise Mathis,0.29755232
Jeannie Roberts,Corina Towns,0.18617073
Jeannie Roberts,Mallory Schubert,0.26237908
Jeannie Roberts,Harrison Kohn,0.109674886
Jeannie Roberts,Diedre Dietz,0.18884833
Carole Palmer,Lana Rhodes,0.15788516
Carole Palmer,Erica Obrien,0.104999214
Carole Palmer,Geneva Matthews,0.13442054
Carole Palmer,Marlyn Blount,0.23310071
Carole Palmer,Teresita Bruton,0.1955626
Sherri Caldwell,Fannie Peterson,0.25423828
Sherri Caldwell,Lee Moss,0.31786227
Sherri Caldwell,Sherri Ruiz,0.2538135
Sherri Caldwell,Lorene Casey,0.25838548
Sherri Caldwell,Nila Best,0.24217334
Sherri Caldwell,Cleora Burch,0.3146731
Sherri Caldwell,Diedre Dietz,0.28549984
Gayle Frazier,Claire Hardy,0.30501667
Gayle Frazier,Lee Moss,0.27500162
Gayle Frazier,Shelba Hills,0.31876424
Gayle Frazier,Lanny Gallegos,0.23283163
Harriet Neal,Shirley Porter,0.35422307
Harriet Neal,Casey Reeves,0.25304478
Harriet Neal,Myra Lee,0.2756924
Harriet Neal,Warner Stephenson,0.37260985
Jaime Smith,Vera Sanchez,0.14577502
Jaime Smith,Michelle Washington,0.19382343
Jaime Smith,Angela Armstrong,0.17541856
Jaime Smith,Nadine Bryan,0.20549893
Jaime Smith,Marlyn Blount,0.13954814
Jaime Smith,Seymour Abraham,0.2413139
Jaime Smith,Audra Avila,0.1600015
Irene Norton,Shirley Porter,0.3500594
Irene Norton,Leah Miller,0.2554138
Irene Norton,Ruby Williamson,0.20003998
Irene Norton,Shelba Hills,0.2791637
Irene Norton,Alyce Nagle,0.24407557
Vera Sanchez,Fred Sandoval,0.25704357
Vera Sanchez,Ruby Williamson,0.22450519
Vera Sanchez,Lorene Casey,0.26031867
Vera Sanchez,Fallon Lockett,0.0872554
Vera Sanchez,Krystle Hardin,0.24805543
Vera Sanchez,Ester Duvall,0.16294764
Henrietta Townsend,Eduardo Hammond,0.24936822
Henrietta Townsend,Darnell Lambert,0.11768107
Henrietta Townsend,Kendra Mccoy,0.31673807
Henrietta Townsend,Stacey Stephens,0.16067274
Henrietta Townsend,Rebeca Lauer,0.12014875
Henrietta Townsend,Numbers Link,0.17049997
Henrietta Townsend,Myrtie Waldron,0.13124673
Henrietta Townsend,Zella Bratcher,0.1917781
Kelley Martinez,Stephanie Ball,0.37776378
Kelley Martinez,Milton Steele,0.27788824
Kelley Martinez,Sharon Wilkerson,0.34217522
Kelley Martinez,Pat Roberson,0.28304648
Kelley Martinez,Angelica Blake,0.1976065
Kelley Martinez,Geneva Matthews,0.3239015
Kelley Martinez,Lorene Casey,0.341797
Kelley Martinez,Nila Best,0.33890378
Claire Hardy,Wilbur Blair,0.15132664
Claire Hardy,Luis Tucker,0.11164382
Claire Hardy,Julie Leonard,0.24083054
Claire Hardy,Rebeca Lauer,0.17327486
Claire Hardy,Myrtie Waldron,0.20807761
Claire Hardy,Seymour Abraham,0.28533605
Lana Paul,Anita Bailey,0.34185773
Lana Paul,Ana Quinn,0.2933504
Lana Paul,Kari Willis,0.42170787
Shirley Porter,Enrique Olson,0.24981865
Shirley Porter,Natalie Gonzalez,0.18454386
Shirley Porter,Geneva Matthews,0.2730457
Stephanie Ball,Herman Vasquez,0.24941576
Stephanie Ball,Angie Ross,0.33063206
Stephanie Ball,Louise Mathis,0.30691296
Stephanie Ball,Sherri Ruiz,0.23853049
Stephanie Ball,Dennis Sandlin,0.181589
Stephanie Ball,Zola Keel,0.21822083
Stephanie Ball,Harrison Kohn,0.117993206
Casey Reeves,Steven Frazier,0.22343764
Casey Reeves,Javier Hawkins,0.31795987
Casey Reeves,Nichole Watson,0.24830347
Casey Reeves,Anita Barton,0.2877242
Casey Reeves,Alicia Barber,0.22886458
Casey Reeves,Stacy Reese,0.38276517
Casey Reeves,Denice Bernard,0.43805164
Casey Reeves,Dennis Sandlin,0.1520058
Kellie Willis,Teresa Bass,0.2660415
Kellie Willis,Thad Judd,0.11944054
Kellie Willis,Krystle Hardin,0.19198152
Byron Young,Luis Tucker,0.3066818
Byron Young,Angela Armstrong,0.2152988
Byron Young,Emma Poole,0.44486955
Byron Young,Lorene Casey,0.2259959
Byron Young,Corina Towns,0.3051467
Byron Young,Nila Best,0.20645618
Byron Young,Harrison Kohn,0.2713566
Eduardo Hammond,Jasmine Chapman,0.24056914
Eduardo Hammond,Anita Barton,0.1627852
Eduardo Hammond,Branda Moon,0.22606549
Eduardo Hammond,Myrtie Waldron,0.30928963
Eduardo Hammond,Katrice Strunk,0.24701244
Steven Frazier,Pete Perez,0.0877514
Steven Frazier,Gerardo Terry,0.19980007
Steven Frazier,Jasmine Chapman,0.16537732
Steven Frazier,Blanche May,0.16863278
Steven Frazier,Isabel Ramos,0.15589496
Steven Frazier,Nila Best,0.1820912
Gerard Clark,Harold Cunningham,0.27934533
Gerard Clark,Sandra Moran,0.3799336
Gerard Clark,Kendra Mccoy,0.22076637
Gerard Clark,Ada Rios,0.26447305
Gerard Clark,Marianne Hogan,0.36810353
Gerard Clark,Vivian Kelley,0.27096608
Gerard Clark,Almeda Pfeifer,0.22522461
